Model,RTH1004
SerialNumber,104946
Firmware Version,'1.80.3.4'

Acquisition Time Stamp,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323,2022-03-29 14:59:05.808647323
Waveform Type,DIGITAL,,,,,,,
,,,,,,,,
Horizontal Unit,s,,,,,,,
Horizontal Scale,0.0005,,,,,,,
Horizontal Position,0,,,,,,,
Reference Point,10 %,,,,,,,
Sample Interval,4e-08,,,,,,,
Record Length,125000,,,,,,,
,,,,,,,,
Vertical Unit,,,,,,,,
Threshold,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
,,,,,,,,
,,,,,,,,
History Index,0,0,0,0,0,0,0,0
History Time Stamp,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
,,,,,,,,
TIME,D7,D6,D5,D4,D3,D2,D1,D0
-0.00049276,0,0,0,0,0,0,0,0
-0.00049272,0,0,0,0,0,0,0,0
-0.00049268,0,0,0,0,0,0,0,0
-0.00049264,0,0,0,0,0,0,0,0
-0.0004926,0,0,0,0,0,0,0,0
-0.00049256,0,0,0,0,0,0,0,0
-0.00049252,0,0,0,0,0,0,0,0
-0.00049248,0,0,0,0,0,0,0,0
-0.00049244,0,0,0,0,0,0,0,0
-0.0004924,0,0,0,0,0,0,0,0
-0.00049236,0,0,0,0,0,0,0,0
-0.00049232,0,0,0,0,0,0,0,0
-0.00049228,0,0,0,0,0,0,0,0
-0.00049224,0,0,0,0,0,0,0,0
-0.0004922,0,0,0,0,0,0,0,0
-0.00049216,0,0,0,0,0,0,0,0
-0.00049212,0,0,0,0,0,0,0,0
-0.00049208,0,0,0,0,0,0,0,0
-0.00049204,0,0,0,0,0,0,0,0
-0.000492,0,0,0,0,0,0,0,0
-0.00049196,0,0,0,0,0,0,0,0
-0.00049192,0,0,0,0,0,0,0,0
-0.00049188,0,0,0,0,0,0,0,0
-0.00049184,0,0,0,0,0,0,0,0
-0.0004918,0,0,0,0,0,0,0,0
-0.00049176,0,0,0,0,0,0,0,0
-0.00049172,0,0,0,0,0,0,0,0
-0.00049168,0,0,0,0,0,0,0,0
-0.00049164,0,0,0,0,0,0,0,0
-0.0004916,0,0,0,0,0,0,0,0
-0.00049156,0,0,0,0,0,0,0,0
-0.00049152,0,0,0,0,0,0,0,0
-0.00049148,0,0,0,0,0,0,0,0
-0.00049144,0,0,0,0,0,0,0,0
-0.0004914,0,0,0,0,0,0,0,0
-0.00049136,0,0,0,0,0,0,0,0
-0.00049132,0,0,0,0,0,0,0,0
-0.00049128,0,0,0,0,0,0,0,0
-0.00049124,0,0,0,0,0,0,0,0
-0.0004912,0,0,0,0,0,0,0,0
-0.00049116,0,0,0,0,0,0,0,0
-0.00049112,0,0,0,0,0,0,0,0
-0.00049108,0,0,0,0,0,0,0,0
-0.00049104,0,0,0,0,0,0,0,0
-0.000491,0,0,0,0,0,0,0,0
-0.00049096,0,0,0,0,0,0,0,0
-0.00049092,0,0,0,0,0,0,0,0
-0.00049088,0,0,0,0,0,0,0,0
-0.00049084,0,0,0,0,0,0,0,0
-0.0004908,0,0,0,0,0,0,0,0
-0.00049076,0,0,0,0,0,0,0,0
-0.00049072,0,0,0,0,0,0,0,0
-0.00049068,0,0,0,0,0,0,0,0
-0.00049064,0,0,0,0,0,0,0,0
-0.0004906,0,0,0,0,0,0,0,0
-0.00049056,0,0,0,0,0,0,0,0
-0.00049052,0,0,0,0,0,0,0,0
-0.00049048,0,0,0,0,0,0,0,0
-0.00049044,0,0,0,0,0,0,0,0
-0.0004904,0,0,0,0,0,0,0,0
-0.00049036,0,0,0,0,0,0,0,0
-0.00049032,0,0,0,0,0,0,0,0
-0.00049028,0,0,0,0,0,0,0,0
-0.00049024,0,0,0,0,0,0,0,0
-0.0004902,0,0,0,0,0,0,0,0
-0.00049016,0,0,0,0,0,0,0,0
-0.00049012,0,0,0,0,0,0,0,0
-0.00049008,0,0,0,0,0,0,0,0
-0.00049004,0,0,0,0,0,0,0,0
-0.00049,0,0,0,0,0,0,0,0
-0.00048996,0,0,0,0,0,0,0,0
-0.00048992,0,0,0,0,0,0,0,0
-0.00048988,0,0,0,0,0,0,0,0
-0.00048984,0,0,0,0,0,0,0,0
-0.0004898,0,0,0,0,0,0,0,0
-0.00048976,0,0,0,0,0,0,0,0
-0.00048972,0,0,0,0,0,0,0,0
-0.00048968,0,0,0,0,0,0,0,0
-0.00048964,0,0,0,0,0,0,0,0
-0.0004896,0,0,0,0,0,0,0,0
-0.00048956,0,0,0,0,0,0,0,0
-0.00048952,0,0,0,0,0,0,0,0
-0.00048948,0,0,0,0,0,0,0,0
-0.00048944,0,0,0,0,0,0,0,0
-0.0004894,0,0,0,0,0,0,0,0
-0.00048936,0,0,0,0,0,0,0,0
-0.00048932,0,0,0,0,0,0,0,0
-0.00048928,0,0,0,0,0,0,0,0
-0.00048924,0,0,0,0,0,0,0,0
-0.0004892,0,0,0,0,0,0,0,0
-0.00048916,0,0,0,0,0,0,0,0
-0.00048912,0,0,0,0,0,0,0,0
-0.00048908,0,0,0,0,0,0,0,0
-0.00048904,0,0,0,0,0,0,0,0
-0.000489,0,0,0,0,0,0,0,0
-0.00048896,0,0,0,0,0,0,0,0
-0.00048892,0,0,0,0,0,0,0,0
-0.00048888,0,0,0,0,0,0,0,0
-0.00048884,0,0,0,0,0,0,0,0
-0.0004888,0,0,0,0,0,0,0,0
-0.00048876,0,0,0,0,0,0,0,0
-0.00048872,0,0,0,0,0,0,0,0
-0.00048868,0,0,0,0,0,0,0,0
-0.00048864,0,0,0,0,0,0,0,0
-0.0004886,0,0,0,0,0,0,0,0
-0.00048856,0,0,0,0,0,0,0,0
-0.00048852,0,0,0,0,0,0,0,0
-0.00048848,0,0,0,0,0,0,0,0
-0.00048844,0,0,0,0,0,0,0,0
-0.0004884,0,0,0,0,0,0,0,0
-0.00048836,0,0,0,0,0,0,0,0
-0.00048832,0,0,0,0,0,0,0,0
-0.00048828,0,0,0,0,0,0,0,0
-0.00048824,0,0,0,0,0,0,0,0
-0.0004882,0,0,0,0,0,0,0,0
-0.00048816,0,0,0,0,0,0,0,0
-0.00048812,0,0,0,0,0,0,0,0
-0.00048808,0,0,0,0,0,0,0,0
-0.00048804,0,0,0,0,0,0,0,0
-0.000488,0,0,0,0,0,0,0,0
-0.00048796,0,0,0,0,0,0,0,0
-0.00048792,0,0,0,0,0,0,0,0
-0.00048788,0,0,0,0,0,0,0,0
-0.00048784,0,0,0,0,0,0,0,0
-0.0004878,0,0,0,0,0,0,0,0
-0.00048776,0,0,0,0,0,0,0,0
-0.00048772,0,0,0,0,0,0,0,0
-0.00048768,0,0,0,0,0,0,0,0
-0.00048764,0,0,0,0,0,0,0,0
-0.0004876,0,0,0,0,0,0,0,0
-0.00048756,0,0,0,0,0,0,0,0
-0.00048752,0,0,0,0,0,0,0,0
-0.00048748,0,0,0,0,0,0,0,0
-0.00048744,0,0,0,0,0,0,0,0
-0.0004874,0,0,0,0,0,0,0,0
-0.00048736,0,0,0,0,0,0,0,0
-0.00048732,0,0,0,0,0,0,0,0
-0.00048728,0,0,0,0,0,0,0,0
-0.00048724,0,0,0,0,0,0,0,0
-0.0004872,0,0,0,0,0,0,0,0
-0.00048716,0,0,0,0,0,0,0,0
-0.00048712,0,0,0,0,0,0,0,0
-0.00048708,0,0,0,0,0,0,0,0
-0.00048704,0,0,0,0,0,0,0,0
-0.000487,0,0,0,0,0,0,0,0
-0.00048696,0,0,0,0,0,0,0,0
-0.00048692,0,0,0,0,0,0,0,0
-0.00048688,0,0,0,0,0,0,0,0
-0.00048684,0,0,0,0,0,0,0,0
-0.0004868,0,0,0,0,0,0,0,0
-0.00048676,0,0,0,0,0,0,0,0
-0.00048672,0,0,0,0,0,0,0,0
-0.00048668,0,0,0,0,0,0,0,0
-0.00048664,0,0,0,0,0,0,0,0
-0.0004866,0,0,0,0,0,0,0,0
-0.00048656,0,0,0,0,0,0,0,0
-0.00048652,0,0,0,0,0,0,0,0
-0.00048648,0,0,0,0,0,0,0,0
-0.00048644,0,0,0,0,0,0,0,0
-0.0004864,0,0,0,0,0,0,0,0
-0.00048636,0,0,0,0,0,0,0,0
-0.00048632,0,0,0,0,0,0,0,0
-0.00048628,0,0,0,0,0,0,0,0
-0.00048624,0,0,0,0,0,0,0,0
-0.0004862,0,0,0,0,0,0,0,0
-0.00048616,0,0,0,0,0,0,0,0
-0.00048612,0,0,0,0,0,0,0,0
-0.00048608,0,0,0,0,0,0,0,0
-0.00048604,0,0,0,0,0,0,0,0
-0.000486,0,0,0,0,0,0,0,0
-0.00048596,0,0,0,0,0,0,0,0
-0.00048592,0,0,0,0,0,0,0,0
-0.00048588,0,0,0,0,0,0,0,0
-0.00048584,0,0,0,0,0,0,0,0
-0.0004858,0,0,0,0,0,0,0,0
-0.00048576,0,0,0,0,0,0,0,0
-0.00048572,0,0,0,0,0,0,0,0
-0.00048568,0,0,0,0,0,0,0,0
-0.00048564,0,0,0,0,0,0,0,0
-0.0004856,0,0,0,0,0,0,0,0
-0.00048556,0,0,0,0,0,0,0,0
-0.00048552,0,0,0,0,0,0,0,0
-0.00048548,0,0,0,0,0,0,0,0
-0.00048544,0,0,0,0,0,0,0,0
-0.0004854,0,0,0,0,0,0,0,0
-0.00048536,0,0,0,0,0,0,0,0
-0.00048532,0,0,0,0,0,0,0,0
-0.00048528,0,0,0,0,0,0,0,0
-0.00048524,0,0,0,0,0,0,0,0
-0.0004852,0,0,0,0,0,0,0,0
-0.00048516,0,0,0,0,0,0,0,0
-0.00048512,0,0,0,0,0,0,0,0
-0.00048508,0,0,0,0,0,0,0,0
-0.00048504,0,0,0,0,0,0,0,0
-0.000485,0,0,0,0,0,0,0,0
-0.00048496,0,0,0,0,0,0,0,0
-0.00048492,0,0,0,0,0,0,0,0
-0.00048488,0,0,0,0,0,0,0,0
-0.00048484,0,0,0,0,0,0,0,0
-0.0004848,0,0,0,0,0,0,0,0
-0.00048476,0,0,0,0,0,0,0,0
-0.00048472,0,0,0,0,0,0,0,0
-0.00048468,0,0,0,0,0,0,0,0
-0.00048464,0,0,0,0,0,0,0,0
-0.0004846,0,0,0,0,0,0,0,0
-0.00048456,0,0,0,0,0,0,0,0
-0.00048452,0,0,0,0,0,0,0,0
-0.00048448,0,0,0,0,0,0,0,0
-0.00048444,0,0,0,0,0,0,0,0
-0.0004844,0,0,0,0,0,0,0,0
-0.00048436,0,0,0,0,0,0,0,0
-0.00048432,0,0,0,0,0,0,0,0
-0.00048428,0,0,0,0,0,0,0,0
-0.00048424,0,0,0,0,0,0,0,0
-0.0004842,0,0,0,0,0,0,0,0
-0.00048416,0,0,0,0,0,0,0,0
-0.00048412,0,0,0,0,0,0,0,0
-0.00048408,0,0,0,0,0,0,0,0
-0.00048404,0,0,0,0,0,0,0,0
-0.000484,0,0,0,0,0,0,0,0
-0.00048396,0,0,0,0,0,0,0,0
-0.00048392,0,0,0,0,0,0,0,0
-0.00048388,0,0,0,0,0,0,0,0
-0.00048384,0,0,0,0,0,0,0,0
-0.0004838,0,0,0,0,0,0,0,0
-0.00048376,0,0,0,0,0,0,0,0
-0.00048372,0,0,0,0,0,0,0,0
-0.00048368,0,0,0,0,0,0,0,0
-0.00048364,0,0,0,0,0,0,0,0
-0.0004836,0,0,0,0,0,0,0,0
-0.00048356,0,0,0,0,0,0,0,0
-0.00048352,0,0,0,0,0,0,0,0
-0.00048348,0,0,0,0,0,0,0,0
-0.00048344,0,0,0,0,0,0,0,0
-0.0004834,0,0,0,0,0,0,0,0
-0.00048336,0,0,0,0,0,0,0,0
-0.00048332,0,0,0,0,0,0,0,0
-0.00048328,0,0,0,0,0,0,0,0
-0.00048324,0,0,0,0,0,0,0,0
-0.0004832,0,0,0,0,0,0,0,0
-0.00048316,0,0,0,0,0,0,0,0
-0.00048312,0,0,0,0,0,0,0,0
-0.00048308,0,0,0,0,0,0,0,0
-0.00048304,0,0,0,0,0,0,0,0
-0.000483,0,0,0,0,0,0,0,0
-0.00048296,0,0,0,0,0,0,0,0
-0.00048292,0,0,0,0,0,0,0,0
-0.00048288,0,0,0,0,0,0,0,0
-0.00048284,0,0,0,0,0,0,0,0
-0.0004828,0,0,0,0,0,0,0,0
-0.00048276,0,0,0,0,0,0,0,0
-0.00048272,0,0,0,0,0,0,0,0
-0.00048268,0,0,0,0,0,0,0,0
-0.00048264,0,0,0,0,0,0,0,0
-0.0004826,0,0,0,0,0,0,0,0
-0.00048256,0,0,0,0,0,0,0,0
-0.00048252,0,0,0,0,0,0,0,0
-0.00048248,0,0,0,0,0,0,0,0
-0.00048244,0,0,0,0,0,0,0,0
-0.0004824,0,0,0,0,0,0,0,0
-0.00048236,0,0,0,0,0,0,0,0
-0.00048232,0,0,0,0,0,0,0,0
-0.00048228,0,0,0,0,0,0,0,0
-0.00048224,0,0,0,0,0,0,0,0
-0.0004822,0,0,0,0,0,0,0,0
-0.00048216,0,0,0,0,0,0,0,0
-0.00048212,0,0,0,0,0,0,0,0
-0.00048208,0,0,0,0,0,0,0,0
-0.00048204,0,0,0,0,0,0,0,0
-0.000482,0,0,0,0,0,0,0,0
-0.00048196,0,0,0,0,0,0,0,0
-0.00048192,0,0,0,0,0,0,0,0
-0.00048188,0,0,0,0,0,0,0,0
-0.00048184,0,0,0,0,0,0,0,0
-0.0004818,0,0,0,0,0,0,0,0
-0.00048176,0,0,0,0,0,0,0,0
-0.00048172,0,0,0,0,0,0,0,0
-0.00048168,0,0,0,0,0,0,0,0
-0.00048164,0,0,0,0,0,0,0,0
-0.0004816,0,0,0,0,0,0,0,0
-0.00048156,0,0,0,0,0,0,0,0
-0.00048152,0,0,0,0,0,0,0,0
-0.00048148,0,0,0,0,0,0,0,0
-0.00048144,0,0,0,0,0,0,0,0
-0.0004814,0,0,0,0,0,0,0,0
-0.00048136,0,0,0,0,0,0,0,0
-0.00048132,0,0,0,0,0,0,0,0
-0.00048128,0,0,0,0,0,0,0,0
-0.00048124,0,0,0,0,0,0,0,0
-0.0004812,0,0,0,0,0,0,0,0
-0.00048116,0,0,0,0,0,0,0,0
-0.00048112,0,0,0,0,0,0,0,0
-0.00048108,0,0,0,0,0,0,0,0
-0.00048104,0,0,0,0,0,0,0,0
-0.000481,0,0,0,0,0,0,0,0
-0.00048096,0,0,0,0,0,0,0,0
-0.00048092,0,0,0,0,0,0,0,0
-0.00048088,0,0,0,0,0,0,0,0
-0.00048084,0,0,0,0,0,0,0,0
-0.0004808,0,0,0,0,0,0,0,0
-0.00048076,0,0,0,0,0,0,0,0
-0.00048072,0,0,0,0,0,0,0,0
-0.00048068,0,0,0,0,0,0,0,0
-0.00048064,0,0,0,0,0,0,0,0
-0.0004806,0,0,0,0,0,0,0,0
-0.00048056,0,0,0,0,0,0,0,0
-0.00048052,0,0,0,0,0,0,0,0
-0.00048048,0,0,0,0,0,0,0,0
-0.00048044,0,0,0,0,0,0,0,0
-0.0004804,0,0,0,0,0,0,0,0
-0.00048036,0,0,0,0,0,0,0,0
-0.00048032,0,0,0,0,0,0,0,0
-0.00048028,0,0,0,0,0,0,0,0
-0.00048024,0,0,0,0,0,0,0,0
-0.0004802,0,0,0,0,0,0,0,0
-0.00048016,0,0,0,0,0,0,0,0
-0.00048012,0,0,0,0,0,0,0,0
-0.00048008,0,0,0,0,0,0,0,0
-0.00048004,0,0,0,0,0,0,0,0
-0.00048,0,0,0,0,0,0,0,0
-0.00047996,0,0,0,0,0,0,0,0
-0.00047992,0,0,0,0,0,0,0,0
-0.00047988,0,0,0,0,0,0,0,0
-0.00047984,0,0,0,0,0,0,0,0
-0.0004798,0,0,0,0,0,0,0,0
-0.00047976,0,0,0,0,0,0,0,0
-0.00047972,0,0,0,0,0,0,0,0
-0.00047968,0,0,0,0,0,0,0,0
-0.00047964,0,0,0,0,0,0,0,0
-0.0004796,0,0,0,0,0,0,0,0
-0.00047956,0,0,0,0,0,0,0,0
-0.00047952,0,0,0,0,0,0,0,0
-0.00047948,0,0,0,0,0,0,0,0
-0.00047944,0,0,0,0,0,0,0,0
-0.0004794,0,0,0,0,0,0,0,0
-0.00047936,0,0,0,0,0,0,0,0
-0.00047932,0,0,0,0,0,0,0,0
-0.00047928,0,0,0,0,0,0,0,0
-0.00047924,0,0,0,0,0,0,0,0
-0.0004792,0,0,0,0,0,0,0,0
-0.00047916,0,0,0,0,0,0,0,0
-0.00047912,0,0,0,0,0,0,0,0
-0.00047908,0,0,0,0,0,0,0,0
-0.00047904,0,0,0,0,0,0,0,0
-0.000479,0,0,0,0,0,0,0,0
-0.00047896,0,0,0,0,0,0,0,0
-0.00047892,0,0,0,0,0,0,0,0
-0.00047888,0,0,0,0,0,0,0,0
-0.00047884,0,0,0,0,0,0,0,0
-0.0004788,0,0,0,0,0,0,0,0
-0.00047876,0,0,0,0,0,0,0,0
-0.00047872,0,0,0,0,0,0,0,0
-0.00047868,0,0,0,0,0,0,0,0
-0.00047864,0,0,0,0,0,0,0,0
-0.0004786,0,0,0,0,0,0,0,0
-0.00047856,0,0,0,0,0,0,0,0
-0.00047852,0,0,0,0,0,0,0,0
-0.00047848,0,0,0,0,0,0,0,0
-0.00047844,0,0,0,0,0,0,0,0
-0.0004784,0,0,0,0,0,0,0,0
-0.00047836,0,0,0,0,0,0,0,0
-0.00047832,0,0,0,0,0,0,0,0
-0.00047828,0,0,0,0,0,0,0,0
-0.00047824,0,0,0,0,0,0,0,0
-0.0004782,0,0,0,0,0,0,0,0
-0.00047816,0,0,0,0,0,0,0,0
-0.00047812,0,0,0,0,0,0,0,0
-0.00047808,0,0,0,0,0,0,0,0
-0.00047804,0,0,0,0,0,0,0,0
-0.000478,0,0,0,0,0,0,0,0
-0.00047796,0,0,0,0,0,0,0,0
-0.00047792,0,0,0,0,0,0,0,0
-0.00047788,0,0,0,0,0,0,0,0
-0.00047784,0,0,0,0,0,0,0,0
-0.0004778,0,0,0,0,0,0,0,0
-0.00047776,0,0,0,0,0,0,0,0
-0.00047772,0,0,0,0,0,0,0,0
-0.00047768,0,0,0,0,0,0,0,0
-0.00047764,0,0,0,0,0,0,0,0
-0.0004776,0,0,0,0,0,0,0,0
-0.00047756,0,0,0,0,0,0,0,0
-0.00047752,0,0,0,0,0,0,0,0
-0.00047748,0,0,0,0,0,0,0,0
